lead_hours,method,n,mae_c,rmse_c,bias_c
26,bias_corrected_c,28,1.0920059381980356,1.3707060185163034,0.35824546179727584
26,ridge_corrected_c,28,0.9597869218893234,1.1994346861202398,0.10134547037153396
26,timesfm_c,28,1.5503581592014857,1.8816606522544663,0.4496068273271833
26,timesfm_nwp_c,28,1.1146863528660365,1.3897892611523583,0.14441578728812082
27,persistence_c,28,1.625,2.1831333968796844,-0.5035714285714281
27,yesterday_c,28,1.428571428571429,1.8941639693693741,0.3285714285714289
27,ecmwf_ifs_c,28,1.5714285714285714,2.0078417695198425,-0.9642857142857141
27,bias_corrected_c,28,1.299225749580715,1.6798338659398682,-0.1203259667741524
27,ridge_corrected_c,28,1.2452439972847353,1.5734036391374302,-0.205353533532559
27,timesfm_c,28,1.6226628439767021,2.060355460144178,0.34403934478759773
27,timesfm_nwp_c,28,1.2825670106070384,1.6721155755667632,0.03927289417811813
28,persistence_c,28,1.8678571428571433,2.5267850832911884,0.23928571428571463
28,yesterday_c,28,1.5,2.1213203435596424,0.6428571428571429
28,ecmwf_ifs_c,28,1.5214285714285711,1.991410124940185,-0.6499999999999998
28,bias_corrected_c,28,1.3826974638557898,1.8645198858906618,0.19395974751156153
28,ridge_corrected_c,28,1.317579366612745,1.778002501170994,0.18436289750317364
28,timesfm_c,28,1.812842505318778,2.5193974346971597,0.8115114484514508
28,timesfm_nwp_c,28,1.5456158774239677,2.1398897099222887,0.4230597359793527
29,persistence_c,28,1.8392857142857146,2.504068118653553,0.953571428571429
29,yesterday_c,28,1.4642857142857142,2.1297216451250818,0.6785714285714286
29,ecmwf_ifs_c,28,1.7285714285714289,2.0324158742034775,-0.9214285714285716
29,bias_corrected_c,28,1.2989982700538725,1.7421172586794833,-0.0774688239170102
29,ridge_corrected_c,28,1.194466328933878,1.667275067937479,0.10895170026905314
29,timesfm_c,28,1.5745808737618583,2.1079974674521966,0.7675168173653739
29,timesfm_nwp_c,28,1.4172654151916504,1.9078397894101722,0.4048165593828474
30,persistence_c,27,2.4666666666666677,2.9806785208144215,2.081481481481482
30,yesterday_c,27,1.5740740740740742,2.0916943335930287,0.951851851851852
30,ecmwf_ifs_c,27,1.4518518518518522,1.6784031211353956,-0.9777777777777779
30,bias_corrected_c,27,0.9108310270483729,1.271871643510394,-0.11733089728644239
30,ridge_corrected_c,27,0.976853635800459,1.3843632675602455,0.2556366336769255
30,timesfm_c,27,1.5527654435899525,2.0086313303649486,0.8330949147542319
30,timesfm_nwp_c,27,1.2727975209554037,1.7233501106019338,0.4633620226824726
31,persistence_c,28,3.446428571428572,3.837642505497353,3.025000000000001
31,yesterday_c,28,1.6071428571428572,2.0788046015507495,1.0357142857142858
31,ecmwf_ifs_c,28,1.3714285714285717,1.6769445003168284,-0.892857142857143
31,bias_corrected_c,28,1.1412953699424195,1.2655126809440571,-0.04889739534558186
31,ridge_corrected_c,28,1.205379337707796,1.3794859054928506,0.42377254290164706
